cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
1,1780253784.695644,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780253784.695644,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780253784.695644,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780253784.695644,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780253784.695644,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780253784.719561,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780253784.719561,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780253784.719561,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780253784.719561,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780253784.719561,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780253785.717913,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780253785.717913,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780253785.717913,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780253785.717913,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780253785.717913,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780253786.734777,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780253786.734777,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780253786.734777,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780253786.734777,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780253786.734777,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
