timestamp,iterasi_ke,run_id,bus,v_in,i_in,v_out,i_out,v_dt,breaker_cmd,breaker_fb
2026-05-05 12:10:28,1,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:10:28,1,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:10:28,1,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:10:28,1,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:10:28,1,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:10:33,2,no_attack,1,1.012000,169.241379,1.012000,169.241379,1.050041,1,1
2026-05-05 12:10:33,2,no_attack,2,0.977000,330.241379,0.977000,330.241379,1.050000,1,1
2026-05-05 12:10:33,2,no_attack,3,1.022000,653.275862,1.022000,653.275862,1.040516,1,1
2026-05-05 12:10:33,2,no_attack,4,1.039000,210.586207,1.039000,210.586207,1.037750,1,1
2026-05-05 12:10:33,2,no_attack,5,0.992000,176.655172,0.992000,176.655172,1.039604,1,1
2026-05-05 12:10:37,3,no_attack,1,0.971000,553.586207,0.971000,553.586207,1.048815,1,1
2026-05-05 12:10:37,3,no_attack,2,0.952000,319.310345,0.952000,319.310345,1.048505,1,1
2026-05-05 12:10:37,3,no_attack,3,1.014000,559.793103,1.014000,559.793103,1.040398,1,1
2026-05-05 12:10:37,3,no_attack,4,0.972000,619.344828,0.972000,619.344828,1.039671,1,1
2026-05-05 12:10:37,3,no_attack,5,1.030000,152.758621,1.030000,152.758621,1.041386,1,1
2026-05-05 12:10:41,4,no_attack,1,1.030000,664.724138,1.030000,664.724138,1.045332,1,1
2026-05-05 12:10:41,4,no_attack,2,0.984000,275.551724,0.984000,275.551724,1.047428,1,1
2026-05-05 12:10:41,4,no_attack,3,1.045000,391.379310,1.045000,391.379310,1.040190,1,1
2026-05-05 12:10:41,4,no_attack,4,0.959000,235.931034,0.959000,235.931034,1.039281,1,1
2026-05-05 12:10:41,4,no_attack,5,1.034000,592.448276,1.034000,592.448276,1.041295,1,1
2026-05-05 12:10:45,5,no_attack,1,1.030000,664.724138,1.030000,664.724138,1.041897,1,1
2026-05-05 12:10:45,5,no_attack,2,0.984000,275.551724,0.984000,275.551724,1.046925,1,1
2026-05-05 12:10:45,5,no_attack,3,1.045000,391.379310,1.045000,391.379310,1.040353,1,1
2026-05-05 12:10:45,5,no_attack,4,0.959000,235.931034,0.959000,235.931034,1.039308,1,1
2026-05-05 12:10:45,5,no_attack,5,1.034000,592.448276,1.034000,592.448276,1.040774,1,1
2026-05-05 12:10:49,6,no_attack,1,1.030000,688.034483,1.030000,688.034483,1.039586,1,1
2026-05-05 12:10:49,6,no_attack,2,1.002000,891.586207,1.002000,891.586207,1.046460,1,1
2026-05-05 12:10:49,6,no_attack,3,0.987000,580.689655,0.987000,580.689655,1.040219,1,1
2026-05-05 12:10:49,6,no_attack,4,1.032000,604.413793,1.032000,604.413793,1.039005,1,1
2026-05-05 12:10:49,6,no_attack,5,1.036000,572.241379,1.036000,572.241379,1.040122,1,1
2026-05-05 12:10:53,7,no_attack,1,1.020000,183.724138,1.020000,183.724138,1.037525,1,1
2026-05-05 12:10:53,7,no_attack,2,0.972000,383.724138,0.972000,383.724138,1.042157,1,1
2026-05-05 12:10:53,7,no_attack,3,0.957000,344.586207,0.957000,344.586207,1.037753,1,1
2026-05-05 12:10:53,7,no_attack,4,0.960000,379.724138,0.960000,379.724138,1.036373,1,1
2026-05-05 12:10:53,7,no_attack,5,1.012000,425.068966,1.012000,425.068966,1.037644,1,1
2026-05-05 12:10:57,8,no_attack,1,0.987000,316.448276,0.987000,316.448276,1.040477,1,1
2026-05-05 12:10:57,8,no_attack,2,0.976000,887.689655,0.976000,887.689655,1.042958,1,1
2026-05-05 12:10:57,8,no_attack,3,1.014000,608.172414,1.014000,608.172414,1.038142,1,1
2026-05-05 12:10:57,8,no_attack,4,0.967000,732.793103,0.967000,732.793103,1.036271,1,1
2026-05-05 12:10:57,8,no_attack,5,0.966000,457.379310,0.966000,457.379310,1.037617,1,1
2026-05-05 12:11:01,9,no_attack,1,1.048000,610.827586,1.048000,610.827586,1.041089,1,1
2026-05-05 12:11:01,9,no_attack,2,1.004000,670.931034,1.004000,670.931034,1.039878,1,1
2026-05-05 12:11:01,9,no_attack,3,1.034000,719.758621,1.034000,719.758621,1.035793,1,1
2026-05-05 12:11:01,9,no_attack,4,0.972000,181.965517,0.972000,181.965517,1.033813,1,1
2026-05-05 12:11:01,9,no_attack,5,0.981000,363.482759,0.981000,363.482759,1.035509,1,1
2026-05-05 12:11:05,10,no_attack,1,1.048000,610.827586,1.048000,610.827586,1.039267,1,1
2026-05-05 12:11:05,10,no_attack,2,1.004000,670.931034,1.004000,670.931034,1.039362,1,1
2026-05-05 12:11:05,10,no_attack,3,1.034000,719.758621,1.034000,719.758621,1.035844,1,1
2026-05-05 12:11:05,10,no_attack,4,0.972000,181.965517,0.972000,181.965517,1.036241,1,1
2026-05-05 12:11:05,10,no_attack,5,0.981000,363.482759,0.981000,363.482759,1.037612,1,1
2026-05-05 12:11:09,11,no_attack,1,0.971000,897.724138,0.971000,897.724138,1.038064,1,1
2026-05-05 12:11:09,11,no_attack,2,1.037000,378.310345,1.037000,378.310345,1.038997,1,1
2026-05-05 12:11:09,11,no_attack,3,1.014000,447.379310,1.014000,447.379310,1.035829,1,1
2026-05-05 12:11:09,11,no_attack,4,1.041000,482.551724,1.041000,482.551724,1.037763,1,1
2026-05-05 12:11:09,11,no_attack,5,0.976000,348.862069,0.976000,348.862069,1.038922,1,1
2026-05-05 12:11:13,12,no_attack,1,1.006000,350.793103,1.006000,350.793103,1.035543,1,1
2026-05-05 12:11:13,12,no_attack,2,1.008000,830.344828,1.008000,830.344828,1.040327,1,1
2026-05-05 12:11:13,12,no_attack,3,0.989000,323.068966,0.989000,323.068966,1.036620,1,1
2026-05-05 12:11:13,12,no_attack,4,1.049000,515.551724,1.049000,515.551724,1.037109,1,1
2026-05-05 12:11:13,12,no_attack,5,0.959000,196.517241,0.959000,196.517241,1.038513,1,1
2026-05-05 12:11:17,13,no_attack,1,0.960000,656.793103,0.960000,656.793103,1.037776,1,1
2026-05-05 12:11:17,13,no_attack,2,1.029000,461.068966,1.029000,461.068966,1.039227,1,1
2026-05-05 12:11:17,13,no_attack,3,0.956000,463.862069,0.956000,463.862069,1.036803,1,1
2026-05-05 12:11:17,13,no_attack,4,1.049000,529.862069,1.049000,529.862069,1.036819,1,1
2026-05-05 12:11:17,13,no_attack,5,1.047000,772.724138,1.047000,772.724138,1.038574,1,1
2026-05-05 12:11:21,14,no_attack,1,0.951000,738.344828,0.951000,738.344828,1.037048,1,1
2026-05-05 12:11:21,14,no_attack,2,1.018000,552.103448,1.018000,552.103448,1.039593,1,1
2026-05-05 12:11:21,14,no_attack,3,0.976000,656.758621,0.976000,656.758621,1.035926,1,1
2026-05-05 12:11:21,14,no_attack,4,0.961000,503.724138,0.961000,503.724138,1.033951,1,1
2026-05-05 12:11:21,14,no_attack,5,0.995000,884.172414,0.995000,884.172414,1.035470,1,1
2026-05-05 12:11:25,15,no_attack,1,0.951000,738.344828,0.951000,738.344828,1.035939,1,1
2026-05-05 12:11:25,15,no_attack,2,1.018000,552.103448,1.018000,552.103448,1.038921,1,1
2026-05-05 12:11:25,15,no_attack,3,0.976000,656.758621,0.976000,656.758621,1.034399,1,1
2026-05-05 12:11:25,15,no_attack,4,0.961000,503.724138,0.961000,503.724138,1.031867,1,1
2026-05-05 12:11:25,15,no_attack,5,0.995000,884.172414,0.995000,884.172414,1.033081,1,1
2026-05-05 12:11:29,16,no_attack,1,1.037000,340.655172,1.037000,340.655172,1.035206,1,1
2026-05-05 12:11:29,16,no_attack,2,1.000000,288.793103,1.000000,288.793103,1.038444,1,1
2026-05-05 12:11:29,16,no_attack,3,1.041000,784.206897,1.041000,784.206897,1.033327,1,1
2026-05-05 12:11:29,16,no_attack,4,0.979000,653.068966,0.979000,653.068966,1.030399,1,1
2026-05-05 12:11:29,16,no_attack,5,1.010000,266.206897,1.010000,266.206897,1.031418,1,1
2026-05-05 12:11:33,17,no_attack,1,1.026000,549.551724,1.026000,549.551724,1.037696,1,1
