cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
1,1780254138.732561,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780254138.732561,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780254138.732561,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780254138.732561,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780254138.732561,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780254138.755839,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780254138.755839,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780254138.755839,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780254138.755839,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780254138.755839,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780254139.761094,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780254139.761094,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780254139.761094,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780254139.761094,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780254139.761094,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780254140.783500,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780254140.783500,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780254140.783500,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780254140.783500,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780254140.783500,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
5,1780254141.852845,1,1.020000,887.031306,-168.374014,-36.956950,0.976748,1
5,1780254141.852845,2,1.009695,428.797316,74.282914,35.867403,0.900520,1
5,1780254141.852845,3,1.008253,464.754561,84.174578,29.753530,0.942833,1
5,1780254141.852845,4,1.010000,517.847389,-80.000000,-59.414516,0.802811,1
5,1780254141.852845,5,1.006829,481.945800,88.402505,27.055641,0.956219,1
6,1780254142.829087,1,1.020000,828.405488,-156.302664,-38.561184,0.970890,1
6,1780254142.829087,2,1.010011,441.306300,78.716392,31.866097,0.926928,1
6,1780254142.829087,3,1.008590,367.631390,62.782375,32.389276,0.888704,1
6,1780254142.829087,4,1.010000,491.969929,-80.000000,-50.620595,0.845039,1
6,1780254142.829087,5,1.007010,500.129602,93.474944,21.676946,0.974149,1
7,1780254143.844258,1,1.020000,838.769081,-160.430226,-28.847138,0.984216,1
7,1780254143.844258,2,1.010799,402.096055,74.213848,22.108274,0.958379,1
7,1780254143.844258,3,1.009240,408.954208,76.086843,19.860603,0.967580,1
7,1780254143.844258,4,1.010000,459.883204,-80.000000,-37.835054,0.903999,1
7,1780254143.844258,5,1.007117,475.998211,88.785344,21.431179,0.972082,1
8,1780254144.843259,1,1.020000,910.923821,-174.390578,-30.428815,0.985116,1
8,1780254144.843259,2,1.010099,409.802398,74.882140,24.750054,0.949482,1
8,1780254144.843259,3,1.008389,479.476223,85.851207,33.398299,0.931962,1
8,1780254144.843259,4,1.010000,523.765384,-80.000000,-61.305342,0.793740,1
8,1780254144.843259,5,1.006619,504.224864,92.045718,29.650982,0.951833,1
91,1780254690.213950,1,1.020000,787.288682,-149.719696,-31.505366,0.978569,1
91,1780254690.213950,2,1.010959,383.346172,70.983949,20.329182,0.961352,1
91,1780254690.213950,3,1.009325,361.829287,65.033674,24.740298,0.934652,1
91,1780254690.213950,4,1.010000,478.075348,-80.000000,-45.424063,0.869599,1
91,1780254690.213950,5,1.006652,505.124821,92.479257,28.865265,0.954581,1
92,1780254691.235623,1,1.020000,776.525512,-147.101975,-33.673633,0.974786,1
92,1780254691.235623,2,1.010849,396.281212,74.579035,16.212357,0.977178,1
92,1780254691.235623,3,1.009057,372.839201,63.242962,33.736809,0.882311,1
92,1780254691.235623,4,1.010000,460.932209,-80.000000,-38.304826,0.901941,1
92,1780254691.235623,5,1.007248,469.944273,88.119572,19.192228,0.977094,1
93,1780254692.277437,1,1.020000,913.670976,-173.712416,-36.759835,0.978335,1
93,1780254692.277437,2,1.009506,439.410726,78.745185,30.691193,0.931732,1
93,1780254692.277437,3,1.007853,478.297080,81.450441,42.438781,0.886840,1
93,1780254692.277437,4,1.010000,523.454898,-80.000000,-61.207066,0.794211,1
93,1780254692.277437,5,1.007082,491.226448,91.906144,20.906576,0.975090,1
94,1780254693.234835,1,1.020000,768.485657,-145.960292,-31.612884,0.977340,1
94,1780254693.234835,2,1.011096,286.360689,53.057039,15.101723,0.961798,1
94,1780254693.234835,3,1.009010,476.209538,85.508797,32.698599,0.934037,1
94,1780254693.234835,4,1.010000,447.306101,-80.000000,-31.764605,0.929417,1
94,1780254693.234835,5,1.007628,453.894740,86.210551,12.681267,0.989354,1
95,1780254694.236984,1,1.020000,833.743875,-157.737530,-37.033352,0.973529,1
95,1780254694.236984,2,1.010104,411.529536,73.479060,29.552110,0.927776,1
95,1780254694.236984,3,1.008544,415.098871,72.851340,32.477146,0.913351,1
95,1780254694.236984,4,1.010000,499.432281,-80.000000,-53.257835,0.832413,1
95,1780254694.236984,5,1.006905,487.157135,90.059608,24.968918,0.963649,1
96,1780254695.295900,1,1.020000,792.429779,-151.216991,-29.132755,0.981943,1
96,1780254695.295900,2,1.011132,405.724775,75.487269,20.270277,0.965786,1
96,1780254695.295900,3,1.009644,339.761594,63.166166,16.782265,0.966471,1
96,1780254695.295900,4,1.010000,440.222219,-80.000000,-27.859997,0.944373,1
96,1780254695.295900,5,1.007299,484.178502,91.355851,16.987008,0.983148,1
